-5.9569930449243325E-001 +6.8466379812023270E-001 -5.2939559203393771E-022 +4.3752034936345651E-004 +6.3093271862459430E-002 +3.6275553676984526E-002 +4.3815981139449546E-002 -1.1150702921568694E-003 -1.4280923317928603E-005 -2.8684510107234755E-006 +1.8882744286576624E-003 -3.1340219048409113E-020 -3.2279711165187247E-001 +7.7012341600442069E-001 +6.8947404274189561E-001 +7.1779829297494169E-001 -1.3176138351922522E-003 +3.0555385896613662E-003 +3.6930749140946773E-005 -6.4177402878100486E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -4.5724258036176779E-001 +3.0316498908384086E+000
-5.5557023301960184E-001 +6.9713898558185439E-001 +3.1737265742434566E-020 +5.2186769269377915E-004 +6.0499633216797515E-002 +3.5498853144529517E-002 +4.2357514929673157E-002 -1.0393137632739617E-003 -1.8449666252743919E-005 -2.8638861566959159E-006 +1.7230475503739980E-003 -1.1350241493207625E-019 -2.9911803032339679E-001 +7.1925758946866458E-001 +6.4435856541281611E-001 +6.6910576681046807E-001 -1.2602727112672320E-003 +2.9118038613378120E-003 +3.4062622991143767E-005 -6.1659166661451508E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -4.8544862355813284E-001 +3.0802469082919597E+000
-5.1410274419322155E-001 +7.0906579051312790E-001 -3.2346070673273594E-020 +5.3784541212925272E-004 +5.8113028265134876E-002 +3.4584442263899243E-002 +4.0802261165867104E-002 -9.6046638535637462E-004 -2.4939374953160886E-005 -3.2160531154377283E-006 -1.1119266349091659E-003 +9.8255821881498839E-020 -2.7667256385610794E-001 +6.7202687750228296E-001 +6.0159135893851889E-001 +6.2003142118463361E-001 -1.1956570271164924E-003 +2.7617996591272143E-003 +3.1262614275066576E-005 -5.7971867693672963E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -5.1558511608495639E-001 +3.1284955765953284E+000
-4.7139673682599764E-001 +7.2044015791893612E-001 +8.9467855053735473E-021 +4.3245200209089034E-004 +5.5783875761947169E-002 +3.3565843417633287E-002 +3.9167546717954672E-002 -8.7873929967151646E-004 -3.4157405149276153E-005 -3.6919957303523004E-006 -3.6167678604673644E-003 +1.9651164376299768E-019 -2.5633087029288432E-001 +6.2674881707990870E-001 +5.6126549370829171E-001 +5.7411434842230979E-001 -1.1241109779348917E-003 +2.6098652485659845E-003 +2.8608742028228096E-005 -5.3163739225288083E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -5.4509308689222524E-001 +3.1797894621312488E+000
-4.2755509343028186E-001 +7.3125162978759961E-001 -1.1223186551119479E-020 +2.4498968132345787E-004 +5.3374504867001883E-002 +3.2518473653671588E-002 +3.7498542431167833E-002 -7.9488515178482858E-004 -3.9483755425731614E-005 -3.6813040489288179E-006 -4.5984368336096943E-003 -1.3997219453377313E-019 -2.3700431249809201E-001 +5.8353622235596680E-001 +5.2373906189269137E-001 +5.3385632352065271E-001 -1.0549966927981282E-003 +2.4594311375182717E-003 +2.5943115176565610E-005 -4.7926851692451074E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -5.7572625481648632E-001 +3.2456209228581798E+000
-3.8268343236508973E-001 +7.4144080936470713E-001 +2.1969917069408415E-020 +5.4513250384766284E-005 +5.0871288370151133E-002 +3.1482050200211692E-002 +3.5793246179873991E-002 -7.0894987679402752E-004 -4.2355731986025419E-005 -3.5439934920798256E-006 -3.7024759276478216E-003 -1.6559494118821572E-019 -2.1714603865194138E-001 +5.4127437038226045E-001 +4.8811055396580599E-001 +4.9887167558372969E-001 -9.8653074786350637E-004 +2.3086457831312680E-003 +2.3075871819911082E-005 -4.2788758895674434E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.0899205510095122E-001 +3.3262770180908787E+000
-3.3688985339222000E-001 +7.5093761852557672E-001 +2.0646428089323571E-021 -9.7110669004296023E-005 +4.8246099900585669E-002 +3.0479921770134394E-002 +3.4074308988259090E-002 -6.2166783150655904E-004 -4.3619609663543286E-005 -3.3588939473931875E-006 -3.1809326565089722E-003 +4.4892746204477918E-019 -1.9765955347473294E-001 +5.0216852337166418E-001 +4.5417732551750883E-001 +4.6788454440937166E-001 -9.2473258486308726E-004 +2.1571909688623578E-003 +1.9852252821682317E-005 -3.7072783258345190E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.4229109041725230E-001 +3.4235156633757899E+000
-2.9028467725446222E-001 +7.5965666958416556E-001 +1.6834779826679219E-020 -2.5802646222169995E-004 +4.5597391951491546E-002 +2.9521140397424997E-002 +3.2370880715389544E-002 -5.3280796661239705E-004 -3.8083084051446583E-005 -3.6133885610337720E-006 -3.7692713455340049E-003 +3.4897757426877174E-019 -1.7617668262421649E-001 +4.6524509245213785E-001 +4.2163683079894282E-001 +4.3928041940121598E-001 -8.6602645566039179E-004 +2.0044568516855766E-003 +1.6315511026638251E-005 -3.0696499780300557E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.7471330876586688E-001 +3.5376928708642832E+000
-2.4298017990326393E-001 +7.6747575170629756E-001 -4.3410438546782892E-021 -4.4212167514862707E-004 +4.2947403877110123E-002 +2.8638807873857492E-002 +3.0718743963894242E-002 -4.4306391385934372E-004 -3.0103118302421915E-005 -3.4583092166067233E-006 -3.8133915176359703E-003 +1.6940658945086007E-021 -1.5455468192270522E-001 +4.3083943885784970E-001 +3.9189380570640053E-001 +4.1636563382092812E-001 -8.1504390621924862E-004 +1.8553530492563452E-003 +1.2776961509663597E-005 -2.3982469369319008E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.9416266839259588E-001 +3.6475183492224947E+000
-1.9509032201612822E-001 +7.7431645087780354E-001 +8.2638651916497677E-020 -5.9817182173854666E-004 +4.0399769556812945E-002 +2.7845231886416581E-002 +2.9179299424649578E-002 -3.5235150117300429E-004 -2.0353828066464871E-005 -2.9247872027109456E-006 -2.5151183042860683E-003 +4.0149361699853836E-019 -1.3038029888157016E-001 +3.9930093569834457E-001 +3.6552087832287677E-001 +3.9848820676737950E-001 -7.6947772193336863E-004 +1.7135353883850762E-003 +9.2460597876547253E-006 -1.8102233147503997E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.9913996222026764E-001 +3.7564155449324099E+000
-1.4673047445536164E-001 +7.7997168771641356E-001 -1.2442119901777621E-019 -6.8218242596631206E-004 +3.8135353121054677E-002 +2.7164317430182303E-002 +2.7889674142704129E-002 -2.6167652222408810E-004 -8.9096405347745050E-006 -2.1369425077948646E-006 -1.1014633733055005E-003 +2.9286164151317434E-019 -1.0329999330923398E-001 +3.7040579064643964E-001 +3.4244704462909348E-001 +3.8448725883985579E-001 -7.3253234313211087E-004 +1.5840017085332518E-003 +6.0272874628531379E-006 -1.3479066893332546E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.8052715704333755E-001 +3.8059736035875522E+000
-9.8017140329560659E-002 +7.8428481497783697E-001 -5.9821701899834961E-020 -7.1428108696930349E-004 +3.6340469650382665E-002 +2.6637186042103748E-002 +2.6884439678172566E-002 -1.7083483643702725E-004 +8.1144419374133518E-007 -1.3695928822000832E-006 -1.8000141676206195E-004 +5.2812504261305626E-019 -7.3065597887808462E-002 +3.4809052774673355E-001 +3.2434077692546986E-001 +3.7418995732937954E-001 -7.0392742227715771E-004 +1.4785863482848396E-003 +3.4902166442045109E-006 -9.6715265434796200E-007 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.4015205866021574E-001 +3.7537980726039741E+000
-4.9067674327418008E-002 +7.8705923604280681E-001 -6.3527471044072525E-021 -6.9605260780256431E-004 +3.5229823965700527E-002 +2.6292691162338670E-002 +2.6212158994660409E-002 -8.0383184648357049E-005 +3.7872199474029518E-006 -7.1480325600591025E-007 +8.0635967132935353E-004 -2.9984966332802232E-019 -4.0087494772156146E-002 +3.3367521615205514E-001 +3.1259407751723828E-001 +3.6795043534643423E-001 -6.8591768295398110E-004 +1.4065285724790045E-003 +1.8789104777001487E-006 -6.2876762385305926E-007 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -5.9923893994551736E-001 +3.6523243331965856E+000
+6.1232339957367660E-017 +7.8816673678469884E-001 +6.0774613965496049E-020 -6.5735536743766752E-004 +3.4991396439417136E-002 +2.6141102381104696E-002 +2.5935492900224653E-002 +1.0033237333091539E-005 +3.0059375491432901E-006 -3.2356807593480630E-007 +6.2651381158940558E-004 -2.7782680669941051E-019 -4.5455467062269677E-003 +3.2739963172900549E-001 +3.0809745338294681E-001 +3.6669878652359134E-001 -6.7776586697651671E-004 +1.3795330066579212E-003 +1.2735720258842198E-006 -3.4522305243239811E-007 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -5.9163811879702866E-001 +3.6144838577614604E+000
+4.9067674327418133E-002 +7.8751006494735853E-001 +5.0821976835258020E-021 -6.3016495118559698E-004 +3.5726532234621147E-002 +2.6189770704476940E-002 +2.6097921678872042E-002 +1.0061009193563113E-004 +2.2199943862727866E-006 -5.6824625166177763E-008 +5.8870401747863617E-004 -2.9137933385547932E-019 +3.0796019882482446E-002 +3.3129278244072247E-001 +3.1147835821487341E-001 +3.6819540764789116E-001 -6.8055518336467610E-004 +1.4006452764108860E-003 +1.8582433158002148E-006 -4.1829182185268130E-008 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.1797748823599363E-001 +3.6455720867053358E+000
+9.8017140329560770E-002 +7.8517994453492412E-001 -1.9905274260476058E-020 -5.9851100164882293E-004 +3.7283084772539152E-002 +2.6423737863321629E-002 +2.6686329238417690E-002 +1.9161935222351611E-004 +4.9399722492398041E-006 +3.1640052783919176E-007 +6.7772708729584334E-004 -6.0986372202309624E-020 +6.4416459790555047E-002 +3.4350242743687526E-001 +3.2239731278368222E-001 +3.7276887044313500E-001 -6.9231286413418006E-004 +1.4676308852091028E-003 +3.4928395144478812E-006 +2.9360000325508714E-007 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.6337571848198240E-001 +3.6930073873961029E+000
+1.4673047445536175E-001 +7.8125185928850560E-001 +6.5327416056987914E-020 -5.6074606617889796E-004 +3.9418259671508173E-002 +2.6845290391327100E-002 +2.7640178577389589E-002 +2.8269044408419779E-004 +9.9121661039548053E-006 +7.6344018610446007E-007 +8.9180988528733706E-004 +3.7777669447541795E-019 +9.6259838588846361E-002 +3.6424333536525211E-001 +3.4020662747673741E-001 +3.8224299467591594E-001 -7.1512834293264115E-004 +1.5712994145321401E-003 +6.0524535839518541E-006 +7.0576752917895735E-007 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.9642860920310101E-001 +3.6892547457465206E+000
+1.9509032201612833E-001 +7.7589543430502383E-001 -1.0587911840678754E-022 -5.2366515157738734E-004 +4.1927473971706701E-002 +2.7452979114563073E-002 +2.8906030587944671E-002 +3.7401476167175246E-004 +1.3518135934772568E-005 +9.7539605581350484E-007 +4.6572043646822889E-004 +1.8126505071242027E-019 +1.2486476618649180E-001 +3.9246642739329379E-001 +3.6365857529169621E-001 +3.9600859197184890E-001 -7.4758794573009804E-004 +1.6989121177476570E-003 +9.1302436369616142E-006 +1.1801669028975963E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -7.0258076717722817E-001 +3.6285367054148447E+000
+2.4298017990326404E-001 +7.6930921719106049E-001 +6.9218473658437356E-020 -5.1782220886413619E-004 +4.4625420499125282E-002 +2.8239263618120566E-002 +3.0441090076394946E-002 +4.6549191877806394E-004 +1.7627847798243215E-005 +1.2551664615913017E-006 -1.2371730699978092E-004 -3.1043757516870107E-019 +1.4943343719159982E-001 +4.2437873064160830E-001 +3.9103009290877677E-001 +4.1508478185960085E-001 -7.9213014716226766E-004 +1.8401780208718815E-003 +1.2391617426975158E-005 +1.7314483853889534E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.8358791571294375E-001 +3.5229085857804217E+000
+2.9028467725446233E-001 +7.6170485566008173E-001 +1.1908753842803429E-019 -5.3397328218000449E-004 +4.7350715463970808E-002 +2.9181374364559743E-002 +3.2134703501505019E-002 +5.5602191296139894E-004 +2.2304910400901593E-005 +1.4377861873606588E-006 -6.0793335962168135E-004 -4.8069119756681544E-019 +1.7229794014909616E-001 +4.6095406214485263E-001 +4.2081996382451059E-001 +4.3956114834908072E-001 -8.4562500626559158E-004 +1.9895336942487851E-003 +1.5741961912567499E-005 +2.3261939762343516E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.5113544203914875E-001 +3.4039439665232787E+000
+3.3688985339222011E-001 +7.5315897839897028E-001 +9.9261673506363321E-021 -5.6009594777782739E-004 +5.0005784897227103E-002 +3.0217579857287145E-002 +3.3947914162480622E-002 +6.4578850454468284E-004 +2.5603980435535674E-005 +1.9224321060994487E-006 -1.4801085460136541E-004 +1.3976043629695956E-019 +1.9385144015854297E-001 +4.9924052832909871E-001 +4.5337380986467196E-001 +4.6806407451258858E-001 -9.0831321494503172E-004 +2.1447233175253422E-003 +1.9181845557242122E-005 +2.9734126943825797E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -6.0894503538008682E-001 +3.2975764698728591E+000
+3.8268343236508984E-001 +7.4382166235254132E-001 +3.0175548745934450E-020 -5.3584284661931103E-004 +5.2534866728909384E-002 +3.1295919517076796E-002 +3.5754395279724675E-002 +7.3398928584224375E-004 +2.6436277523575317E-005 +2.1459889756972803E-006 +8.9577929579583930E-004 +1.0164395367051604E-019 +2.1450323969388940E-001 +5.4073627307636629E-001 +4.8800615474092196E-001 +5.0137233691563154E-001 -9.7443778549734684E-004 +2.3010338031689073E-003 +2.2407839784750532E-005 +3.6521512795975762E-006 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 +0.0000000000000000E+000 -5.6380469326547877E-001 +3.2046611256234194E+000
